Goal,Target,Indicator,SeriesCode,Country,Time,Val,ValType,Age,Freq,Location,Nature,Sex,Units,ValueType
2,2.1,2.1.1,SN_ITK_DEFC,Southern Europe,1997,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,United Kingdom,1997,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Ireland,1997,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Albania,1997,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Iceland,1997,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Russian Federation,1997,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Ukraine,2012,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Belgium,2012,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Austria,2012,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,France,2012,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Liechtenstein,2012,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Germany,2012,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Finland,1997,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,France,1997,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Austria,1997,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Belgium,1997,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Ukraine,1997,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Northern Europe,1997,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Slovakia,1997,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Romania,1997,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Andorra,1997,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Sweden,1997,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Norway,1997,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Greenland,1997,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Canada,1997,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Saint Pierre and Miquelon,1997,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Malaysia,1997,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Brunei Darussalam,1997,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Korea (South),1997,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Tunisia,1997,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,United States of America,1997,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Europe,1997,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Eastern Europe,1997,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Latvia,1997,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Lithuania,1997,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,"Developed regions (Europe, Cyprus, Israel, Northern America, Japan, Australia & New Zealand)",1997,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Northern Africa (exc. Sudan),1997,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Northern America and Europe,1997,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Northern America,1997,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Bermuda,1997,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Moldova,1997,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Poland,1997,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Hungary,1997,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Bulgaria,1997,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Czech Republic,1997,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Belarus,1997,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Malta,2012,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Northern Europe,2012,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Italy,2012,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Portugal,2012,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Saint Pierre and Miquelon,1998,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,United States of America,1998,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Europe,1998,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Eastern Europe,1998,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Belarus,1998,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Czech Republic,1998,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Bulgaria,1998,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Hungary,1998,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Greenland,1998,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Poland,1998,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Bermuda,1998,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Northern America,1998,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Northern America and Europe,1998,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Montenegro,1991,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,"Macedonia, Republic of",1993,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Spain,1993,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Moldova,1998,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Serbia,1993,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Canada,1998,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,South Africa,1999,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Slovenia,1993,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Gibraltar,1993,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Southern Europe,1993,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,United Kingdom,1993,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Albania,1993,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Andorra,1993,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Sweden,1993,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Norway,1993,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Latvia,1993,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Croatia,1993,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Lithuania,1993,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,"Developed regions (Europe, Cyprus, Israel, Northern America, Japan, Australia & New Zealand)",1993,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Northern America and Europe,1993,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Bosnia and Herzegovina,1993,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Faroe Islands,1993,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Switzerland,1993,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Netherlands,1993,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Luxembourg,1993,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Monaco,1993,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Germany,1993,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Liechtenstein,1993,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,France,1993,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Austria,1993,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Estonia,1993,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Belgium,1993,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Northern Europe,1993,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Slovakia,1993,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Romania,1993,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Russian Federation,1993,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Finland,1993,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Iceland,1993,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Ireland,1993,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Denmark,1993,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Ukraine,1993,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Gabon,1999,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Malaysia,1994,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Saint Pierre and Miquelon,2014,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,United States of America,2014,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Europe,2014,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Eastern Europe,2014,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Belarus,2014,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Czech Republic,2014,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Bulgaria,2014,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Hungary,2014,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Greenland,2014,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Poland,2014,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Bermuda,2014,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Northern America,2014,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Northern America and Europe,2014,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Northern Africa (exc. Sudan),2014,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Moldova,2014,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,"Developed regions (Europe, Cyprus, Israel, Northern America, Japan, Australia & New Zealand)",2014,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Canada,2014,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,South America,2014,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Montenegro,2012,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Cuba,2012,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Barbados,2012,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Mexico,2014,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Lithuania,2014,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,New Zealand,1999,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Australia,1999,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Australia and New Zealand,1999,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Latvia,2014,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Norway,2014,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Korea (South),1994,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Brunei Darussalam,1994,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,San Marino,2012,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Croatia,1998,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Slovakia,2012,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Russian Federation,2012,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Korea (South),1999,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Kuwait,1999,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Israel,1999,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Cyprus,1999,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Saudi Arabia,1999,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Lebanon,1999,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Brunei Darussalam,1999,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Eastern Europe,1999,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Europe,1999,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,United States of America,1999,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Saint Pierre and Miquelon,1999,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Greenland,1999,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Canada,1999,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Mexico,1999,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Tunisia,1999,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Malaysia,1999,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Chile,2006,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Turkey,1999,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Brunei Darussalam,2003,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Mexico,2012,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,South America,2012,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Chile,2013,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Brazil,2013,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Argentina,2013,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Uruguay,2013,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Canada,2012,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,United Arab Emirates,1999,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Malaysia,2003,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Egypt,1999,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Tunisia,2003,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,South Africa,2013,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Brazil,2006,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Argentina,2006,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Denmark,2006,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Ireland,2006,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Iceland,2006,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Finland,2006,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Russian Federation,2006,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Romania,2006,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Slovakia,2006,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Northern Europe,2006,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Faroe Islands,2006,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Ukraine,2006,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Austria,2006,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,France,2006,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Liechtenstein,2006,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Germany,2006,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Monaco,2006,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Luxembourg,2006,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Netherlands,2006,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Switzerland,2006,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Belgium,2006,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Cyprus,2003,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Estonia,2006,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Czech Republic,1999,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Estonia,1998,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Faroe Islands,1998,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Denmark,1998,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Ireland,1998,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Iceland,1998,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Finland,1998,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Russian Federation,1998,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Romania,1998,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Belarus,1999,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Slovakia,1998,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Ukraine,1998,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Belgium,1998,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Austria,1998,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,France,1998,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Liechtenstein,1998,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Germany,1998,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Monaco,1998,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Luxembourg,1998,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Northern Europe,1998,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Saudi Arabia,2003,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Lebanon,2003,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Kazakhstan,2006,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Uruguay,2006,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Cuba,2006,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Montenegro,2006,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Slovenia,2006,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Serbia,2006,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Spain,2006,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,"Macedonia, Republic of",2006,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Western Europe,2006,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Holy See (Vatican City State),2006,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Greece,2006,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Malta,2006,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Italy,2006,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,San Marino,2006,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Portugal,2006,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Romania,2012,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Kazakhstan,2013,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Barbados,1997,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Montenegro,1997,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,San Marino,1997,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Italy,1997,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Malta,1997,<5.0,String,All,A,T,E,Total,Percentage,P
2,2.1,2.1.1,SN_ITK_DEFC,Greece,1997,<5.0,String,All,A,T,E,Total,Percentage,P
